Pmid,Title,Study Type,Key Words,Pub year,Relevance GT,Relevance PRED
32169111,Transcranial direct current stimulation (tDCS) as an intervention to improve empathic abilities and reduce violent behavior in forensic offenders: study protocol for a randomized controlled trial.,ObservationalStudy,Effectiveness,2020,,1.0
31530227,"Treatment of Persistent Post-Traumatic Headache and Post-Concussion Symptoms Using Repetitive Transcranial Magnetic Stimulation: A Pilot, Double-Blind, Randomized Controlled Trial.",ObservationalStudy,brain trauma,2020,,1.0
31012530,The Accuracy and Feasibility of Robotic Assisted Lead Implantation in Nonhuman Primates.,ObservationalStudy,Deep brain stimulation,2020,,1.0
30994703,7.0T ultrahigh-field MRI directly visualized the pedunculopontine nucleus in Parkinson's disease patients.,ObservationalStudy,,2019,,1.0
30975519,Gait impairments in Parkinson's disease.,SystematicReview,,2019,,1.0
29793973,Cortical Oscillatory Mechanisms Supporting the Control of Human Social-Emotional Actions.,RCT,MEG,2019,,1.0
29604611,Controlled semantic cognition relies upon dynamic and flexible interactions between the executive 'semantic control' and hub-and-spoke 'semantic representation' systems.,ObservationalStudy,Anterior temporal lobe,2018,,1.0
24819106,Translumbar and transsacral magnetic neurostimulation for the assessment of neuropathy in fecal incontinence.,RCT,,2017,,1.0
24674600,Calcium imaging of infrared-stimulated activity in rodent brain.,ObservationalStudy,Astrocytes,2014,,1.0
9698964,Modified double burst stimulation of varying stimulating currents.,RCT,,2014,,1.0
8368477,[Epidural spinal cord stimulation in therapy-resistant angina pectoris].,Other,,1998,,1.0
31451134,Hydromorphone-induced Neurostimulation in a Yorkshire Swine (Sus scrofa) after Myocardial Infarction Surgery.,RCT,,2020,,1.0
30050569,Noninvasive Brain Stimulations for Unilateral Spatial Neglect after Stroke: A Systematic Review and Meta-Analysis of Randomized and Nonrandomized Controlled Trials.,MetaAnalysis,,2019,,1.0
29860086,Non-linear transfer characteristics of stimulation and recording hardware account for spurious low-frequency artifacts during amplitude modulated transcranial alternating current stimulation (AM-tACS).,ObservationalStudy,Amplitude modulated transcranial alternating current stimulation (AM-tACS),2018,,1.0
27307233,Gamma Oscillations in the Hyperkinetic State Detected with Chronic Human Brain Recordings in Parkinson's Disease.,ObservationalStudy,Parkinson's disease,2018,,1.0
26851211,Challenges in Recruitment for the Study of Noninvasive Brain Stimulation in Stroke: Lessons from Deep Brain Stimulation.,ObservationalStudy,DBS,2016,,1.0
25598479,Superior temporal resolution of Chronos versus channelrhodopsin-2 in an optogenetic model of the auditory brainstem implant.,ObservationalStudy,,2016,,1.0
9139984,Diminished neurogenic but not pharmacological erections in the 2- to 3-month experimentally diabetic F-344 rat.,ObservationalStudy,,2014,,1.0
32382720,Predictors of remission after repetitive transcranial magnetic stimulation for the treatment of major depressive disorder: An analysis from the randomised non-inferiority THREE-D trial.,ObservationalStudy,Brain stimulation,1997,,1.0
33237361,Beyond physiotherapy and pharmacological treatment for fibromyalgia syndrome: tailored tACS as a new therapeutic tool.,ObservationalStudy,Fibrofog,2020,,1.0
32964635,Stimulation-Induced Dyskinesia After Subthalamic Nucleus Deep Brain Stimulation in Patients With Meige Syndrome.,ObservationalStudy,Deep brain stimulation,2020,,1.0
32681881,Local field potential activity dynamics in response to deep brain stimulation of the subthalamic nucleus in Parkinson's disease.,ObservationalStudy,Adaptive deep brain stimulation,2020,,1.0
31725237,Design and Analysis of a Whole-Body Noncontact Electromagnetic Subthreshold Stimulation Device with Field Modulation Targeting Nonspecific Neuropathic Pain,,Electromagnetic stimulation,2020,,1.0
29889086,A feasibility study of combined intermittent theta burst stimulation and modified constraint-induced aphasia therapy in chronic post-stroke aphasia.,ObservationalStudy,Aphasia,2019,,1.0
29490324,Fighting Fire with Fire: Surgical Options for Patients with Drug-Resistant Epilepsy.,SystematicReview,Drug-resistant epilepsy,2018,,1.0
28554079,Attentional bias mediates the effect of neurostimulation on emotional vulnerability.,RCT,Anxiety,2018,,1.0
24388670,Anhedonia and reward-circuit connectivity distinguish nonresponders from responders to dorsomedial prefrontal repetitive transcranial magnetic stimulation in major depression.,ObservationalStudy,Anhedonia,2017,,1.0
10982309,Experimental hyperprolactinemia in a rat model: alteration in centrally mediated neuroerectile mechanisms.,ObservationalStudy,,2014,,1.0
32667186,Plasmon-Coupled Photocapacitor Neuromodulators.,ObservationalStudy,biointerface,2000,,1.0
30556616,The Impact of Electrical Charge Delivery on Inhibition of Mechanical Hypersensitivity in Nerve-Injured Rats by Sub-Sensory Threshold Spinal Cord Stimulation.,ObservationalStudy,Electrical charge,2020,,1.0
29427848,Targeting alpha-band oscillations in a cortical model with amplitude-modulated high-frequency transcranial electric stimulation.,ObservationalStudy,Amplitude modulation,2019,,1.0
29187553,Ih interacts with somato-dendritic structure to determine frequency response to weak alternating electric field stimulation.,ObservationalStudy,apical dendrites,2018,,1.0
28764934,Effects of anterior thalamic nuclei deep brain stimulation on neurogenesis in epileptic and healthy rats.,ObservationalStudy,Anterior thalamic nuclei,2018,,1.0
27269205,Unilateral and bilateral MRI-targeted repetitive transcranial magnetic stimulation for treatment-resistant depression: a randomized controlled study.,RCT,,2017,,1.0
26382227,NEUROBIOLOGICAL PREDICTORS OF RESPONSE TO DORSOLATERAL PREFRONTAL CORTEX REPETITIVE TRANSCRANIAL MAGNETIC STIMULATION IN DEPRESSION: A SYSTEMATIC REVIEW.,SystematicReview,neurobiological predictor,2016,,1.0
24195916,Spinal cord stimulation for predominant low back pain in failed back surgery syndrome: study protocol for an international multicenter randomized controlled trial (PROMISE study).,RCT,,2015,,1.0
9138053,On the putative mechanistic basis for intraoperative propofol-induced penile erections.,ObservationalStudy,,,,1.0
33150359,Cross-frequency coupling between gamma oscillations and deep brain stimulation frequency in Parkinson's disease.,ObservationalStudy,cross-frequency coupling,2020,,1.0
32861787,Normative vs. patient-specific brain connectivity in deep brain stimulation.,CohortStudy,Deep brain stimulation,2020,,1.0
31369810,Reward motivation and neurostimulation interact to improve working memory performance in healthy older adults: A simultaneous tDCS-fNIRS study.,ObservationalStudy,Cognitive aging,2020,,1.0
24361601,High beta activity in the subthalamic nucleus and freezing of gait in Parkinson's disease.,ObservationalStudy,Beta activity,2018,,1.0
24583930,Effects of the fatty acid amide hydrolase inhibitor URB597 on pain-stimulated and pain-depressed behavior in rats.,ObservationalStudy,,2019,,1.0
31792965,Readmission after neurosurgical intervention in epilepsy: A nationwide cohort analysis.,CohortStudy,epilepsy,2020,,1.0
31758405,Effects of anterior thalamic nuclei stimulation on gene expression in a rat model of temporal lobe epilepsy.,ObservationalStudy,Anterior nucleus of the thalamus (ANT),2020,,1.0
30363386,Ventral Intermediate Nucleus Versus Zona Incerta Region Deep Brain Stimulation in Essential Tremor.,ObservationalStudy,cerebellar pathways,2020,,1.0
29217404,High-density EEG characterization of brain responses to auditory rhythmic stimuli during wakefulness and NREM sleep.,ObservationalStudy,Auditory steady state response,,,1.0
28716966,Hierarchically Organized Medial Frontal Cortex-Basal Ganglia Loops Selectively Control Task- and Response-Selection.,RCT,TMS,2018,,1.0
28027874,Deep brain stimulation of the anterior nucleus of the thalamus reverses the gene expression of cytokines and their receptors as well as neuronal degeneration in epileptic rats.,ObservationalStudy,Anterior nucleus of the thalamus (ANT),2017,,1.0
27810257,"[Clinical practice guidelines: Irritable bowel syndrome with constipation and functional constipation in adults: Concept, diagnosis, and healthcare continuity. (Part 1 of 2)].",ObservationalStudy,Abdominal discomfort,2017,,1.0
23986434,Infraclavicular brachial plexus block for regional anaesthesia of the lower arm.,SystematicReview,,,,1.0
23801735,Relation of lead trajectory and electrode position to neuropsychological outcomes of subthalamic neurostimulation in Parkinson's disease: results from a randomized trial.,RCT,Parkinson’s disease,2013,,1.0
21962730,The effects of the c-kit blocker glivec on the contractile response of urinary bladder.,ObservationalStudy,,2013,,1.0
28110171,Long-term usability and bio-integration of polyimide-based intra-neural stimulating electrodes.,ObservationalStudy,Biocompatibility,2020,,1.0
32826310,Thalamic Stimulation Improves Postictal Cortical Arousal and Behavior.,ObservationalStudy,consciousness,2017,,1.0
31813194,Pallidal versus subthalamic nucleus deep brain stimulation for levodopa-induced dyskinesia.,ObservationalStudy,,2020,,1.0
31680242,Interictal Hyperperfusion in the Higher Visual Cortex in Patients With Episodic Migraine.,ObservationalStudy,arterial spin labeling magnetic resonance imaging,2020,,1.0
30907429,Cerebellar repetitive transcranial magnetic stimulation restores pharyngeal brain activity and swallowing behaviour after disruption by a cortical virtual lesion.,RCT,,2019,,1.0
29085773,Neurobiological and clinical effects of fNIRS-controlled rTMS in patients with panic disorder/agoraphobia during cognitive-behavioural therapy.,RCT,"ANOVA, analysis of variance",2019,,1.0
28030470,Dorsal root ganglion stimulation yielded higher treatment success rate for complex regional pain syndrome and causalgia at 3 and 12 months: a randomized comparative trial.,RCT,,2017,,1.0
28027792,"[Clinical practice guidelines: Irritable bowel syndrome with constipation and functional constipation in adults: Concept, diagnosis, and healthcare continuity. (Part 1 of 2)].",Other,Abdominal discomfort,2017,,1.0
26758826,Somatosensory Temporal Discrimination Threshold Involves Inhibitory Mechanisms in the Primary Somatosensory Area.,ObservationalStudy,high-frequency oscillations,2017,,1.0
23928718,"Single, double or multiple-injection techniques for non-ultrasound guided axillary brachial plexus block in adults undergoing surgery of the lower arm.",SystematicReview,,2016,,1.0
32013282,"Options: A Prospective, Open-Label Study of High-Dose Spinal Cord Stimulation in Patients with Chronic Back and Leg Pain.",CohortStudy,,2020,,1.0
33243617,Individual alpha frequency proximity associated with repetitive transcranial magnetic stimulation outcome: An independent replication study from the ICON-DB consortium.,ObservationalStudy,Alpha frequency,2020,,1.0
31575487,Transcranial focused ultrasound pulsation suppresses pentylenetetrazol induced epilepsy in vivo.,ObservationalStudy,Epilepsy,2020,,1.0
31370902,Electrochemical characteristics of microelectrode designed for electrical stimulation.,ObservationalStudy,Electrochemical characteristics,,,1.0
31326358,Impact of Overactive Bladder-Wet Syndrome on Female Sexual Function: A Systematic Review and Meta-Analysis.,SystematicReview,Female Sexual Dysfunction,2019,,1.0
30380175,"Modulating neural oscillations by transcranial static magnetic field stimulation of the dorsolateral prefrontal cortex: A crossover, double-blind, sham-controlled pilot study.",ObservationalStudy,"
tSMS
",2019,,1.0
29533819,Randomized trial of transcranial alternating current stimulation for treatment of auditory hallucinations in schizophrenia.,ObservationalStudy,Auditory hallucinations,2019,,1.0
28669908,Modulation of cognitive cerebello-cerebral functional connectivity by lateral cerebellar continuous theta burst stimulation.,ObservationalStudy,Cerebellum,2018,,1.0
28669319,Serum inflammatory molecules and markers of neuronal damage in alcohol-dependent subjects after withdrawal.,RCT,Inflammation,2017,,1.0
